datetime	targetplace_1_sl_fc_with_wc_month_one_layer_10000
2016-01-05 17:30:00	0.0006026919581927359
2016-01-05 18:00:00	4.061525396537036e-05
2016-01-05 18:30:00	4.128757609578315e-06
2016-01-05 19:00:00	0.0774097815155983
2016-01-05 19:30:00	0.05003449693322182
2016-01-05 20:00:00	0.07273022085428238
2016-01-05 20:30:00	0.0751674547791481
2016-01-05 21:00:00	0.07244191318750381
2016-01-05 21:30:00	0.07881703972816467
2016-01-05 22:00:00	0.07933918386697769
2016-01-05 22:30:00	0.07967810332775116
2016-01-05 23:00:00	0.0809488594532013
2016-01-05 23:30:00	0.0782625675201416
2016-01-06 00:00:00	0.24447810649871826
2016-01-06 00:30:00	0.29972678422927856
2016-01-06 01:00:00	0.2996736764907837
2016-01-06 01:30:00	0.280477374792099
2016-01-06 02:00:00	0.20214875042438507
2016-01-06 02:30:00	0.3037472367286682
2016-01-06 03:00:00	0.29720166325569153
2016-01-06 03:30:00	0.15993532538414001
2016-01-06 04:00:00	0.1858305037021637
2016-01-06 04:30:00	0.5505102276802063
2016-01-06 05:00:00	6.020406544848811e-06
2016-01-06 05:30:00	3.559240576578304e-05
2016-01-06 06:00:00	0.004558674059808254
2016-01-06 06:30:00	0.05784963071346283
2016-01-06 07:00:00	4.647655963897705
2016-01-06 07:30:00	734.3683471679688
2016-01-06 08:00:00	552.8529663085938
2016-01-06 08:30:00	1120.674072265625
2016-01-06 09:00:00	1095.6591796875
2016-01-06 09:30:00	809.868408203125
2016-01-06 10:00:00	1494.589111328125
2016-01-06 10:30:00	1746.3563232421875
2016-01-06 11:00:00	1582.2171630859375
2016-01-06 11:30:00	1248.9439697265625
2016-01-06 12:00:00	1255.7099609375
2016-01-06 12:30:00	1238.8243408203125
2016-01-06 13:00:00	113.63668060302734
2016-01-06 13:30:00	80.37158203125
2016-01-06 14:00:00	71.31353759765625
2016-01-06 14:30:00	746.3456420898438
2016-01-06 15:00:00	273.25335693359375
2016-01-06 15:30:00	102.58283233642578
2016-01-06 16:00:00	11.055123329162598
2016-01-06 16:30:00	1.116901159286499
2016-01-06 17:00:00	0.040017932653427124
2016-01-06 17:30:00	8.770661224843934e-05
2016-01-06 18:00:00	3.4604890970513225e-05
2016-01-06 18:30:00	0.0009278721990995109
2016-01-06 19:00:00	0.30734729766845703
2016-01-06 19:30:00	0.16097640991210938
2016-01-06 20:00:00	0.2552153468132019
2016-01-06 20:30:00	0.29684537649154663
2016-01-06 21:00:00	0.2519018054008484
2016-01-06 21:30:00	0.29116809368133545
2016-01-06 22:00:00	0.3052893579006195
2016-01-06 22:30:00	0.31419867277145386
2016-01-06 23:00:00	0.27856874465942383
2016-01-06 23:30:00	0.3000270426273346
2016-01-07 00:00:00	0.08073306828737259
2016-01-07 00:30:00	0.08724226802587509
2016-01-07 01:00:00	0.0919683575630188
2016-01-07 01:30:00	0.08373124897480011
2016-01-07 02:00:00	0.07662143558263779
2016-01-07 02:30:00	0.09458503127098083
2016-01-07 03:00:00	0.10035371035337448
2016-01-07 03:30:00	0.05675775557756424
2016-01-07 04:00:00	0.06542079150676727
2016-01-07 04:30:00	0.4663287401199341
2016-01-07 05:00:00	4.639486572699525e-09
2016-01-07 05:30:00	2.870198079207853e-09
2016-01-07 06:00:00	0.002103284699842334
2016-01-07 06:30:00	45.35679626464844
2016-01-07 07:00:00	1583.2667236328125
2016-01-07 07:30:00	1770.960693359375
2016-01-07 08:00:00	1797.577392578125
2016-01-07 08:30:00	1799.1378173828125
2016-01-07 09:00:00	1799.7860107421875
2016-01-07 09:30:00	1799.584716796875
2016-01-07 10:00:00	1799.9422607421875
2016-01-07 10:30:00	1799.945556640625
2016-01-07 11:00:00	1799.7431640625
2016-01-07 11:30:00	1799.8590087890625
2016-01-07 12:00:00	1794.997802734375
2016-01-07 12:30:00	1730.999267578125
2016-01-07 13:00:00	1762.2247314453125
2016-01-07 13:30:00	1789.15673828125
2016-01-07 14:00:00	1797.5748291015625
2016-01-07 14:30:00	1718.031982421875
2016-01-07 15:00:00	368.0613098144531
2016-01-07 15:30:00	767.7742919921875
2016-01-07 16:00:00	1055.6480712890625
2016-01-07 16:30:00	124.0007095336914
2016-01-07 17:00:00	0.33320677280426025
2016-01-07 17:30:00	1.253538084711181e-05
2016-01-07 18:00:00	3.828611738754262e-07
2016-01-07 18:30:00	0.002505056792870164
2016-01-07 19:00:00	0.09536492824554443
2016-01-07 19:30:00	0.06170317158102989
2016-01-07 20:00:00	0.08753962069749832
2016-01-07 20:30:00	0.09920297563076019
2016-01-07 21:00:00	0.08755214512348175
2016-01-07 21:30:00	0.09383862465620041
2016-01-07 22:00:00	0.09855800122022629
2016-01-07 22:30:00	0.10071302950382233
2016-01-07 23:00:00	0.09703609347343445
2016-01-07 23:30:00	0.08762263506650925
2016-01-08 00:00:00	0.022919628769159317
2016-01-08 00:30:00	0.018864313140511513
2016-01-08 01:00:00	0.022192813456058502
2016-01-08 01:30:00	0.01493076141923666
2016-01-08 02:00:00	0.019416628405451775
2016-01-08 02:30:00	0.020110031589865685
2016-01-08 03:00:00	0.02306245267391205
2016-01-08 03:30:00	0.01604076847434044
2016-01-08 04:00:00	0.01862417347729206
2016-01-08 04:30:00	0.1232307106256485
2016-01-08 05:00:00	0.00015679442731197923
2016-01-08 05:30:00	0.0013521061046048999
2016-01-08 06:00:00	0.00040424257167614996
2016-01-08 06:30:00	0.008859239518642426
2016-01-08 07:00:00	7.233999252319336
2016-01-08 07:30:00	515.9487915039062
2016-01-08 08:00:00	1618.1416015625
2016-01-08 08:30:00	1754.10546875
2016-01-08 09:00:00	1799.5086669921875
2016-01-08 09:30:00	1799.9659423828125
2016-01-08 10:00:00	1799.9971923828125
2016-01-08 10:30:00	1799.9456787109375
2016-01-08 11:00:00	1799.790771484375
2016-01-08 11:30:00	1799.870361328125
2016-01-08 12:00:00	1789.4571533203125
2016-01-08 12:30:00	1388.9691162109375
2016-01-08 13:00:00	884.677001953125
2016-01-08 13:30:00	42.126129150390625
2016-01-08 14:00:00	14.979490280151367
2016-01-08 14:30:00	239.0474853515625
2016-01-08 15:00:00	3.4785544872283936
2016-01-08 15:30:00	1.6863434314727783
2016-01-08 16:00:00	0.01107143796980381
2016-01-08 16:30:00	4.1612115637690295e-06
2016-01-08 17:00:00	2.5680428734631278e-06
2016-01-08 17:30:00	1.219674694574735e-09
2016-01-08 18:00:00	8.595535518907127e-07
2016-01-08 18:30:00	9.933124829331064e-07
2016-01-08 19:00:00	0.023564118891954422
2016-01-08 19:30:00	0.016707058995962143
2016-01-08 20:00:00	0.022915760055184364
2016-01-08 20:30:00	0.01836959831416607
2016-01-08 21:00:00	0.021969955414533615
2016-01-08 21:30:00	0.023300766944885254
2016-01-08 22:00:00	0.020370282232761383
2016-01-08 22:30:00	0.01973560079932213
2016-01-08 23:00:00	0.02263365127146244
2016-01-08 23:30:00	0.021660763770341873
2016-01-09 00:00:00	0.3109387755393982
2016-01-09 00:30:00	0.43513745069503784
2016-01-09 01:00:00	0.40798234939575195
2016-01-09 01:30:00	0.43403276801109314
2016-01-09 02:00:00	0.2794645428657532
2016-01-09 02:30:00	0.4392378032207489
2016-01-09 03:00:00	0.40457698702812195
2016-01-09 03:30:00	0.20993049442768097
2016-01-09 04:00:00	0.2453971654176712
2016-01-09 04:30:00	1.1203384399414062
2016-01-09 05:00:00	2.472696678523789e-07
2016-01-09 05:30:00	1.559498343794985e-07
2016-01-09 06:00:00	4.852743586525321e-06
2016-01-09 06:30:00	0.22105546295642853
2016-01-09 07:00:00	7.209017753601074
2016-01-09 07:30:00	25.346324920654297
2016-01-09 08:00:00	79.80033111572266
2016-01-09 08:30:00	256.86187744140625
2016-01-09 09:00:00	898.2778930664062
2016-01-09 09:30:00	1157.2010498046875
2016-01-09 10:00:00	1781.9112548828125
2016-01-09 10:30:00	1798.8814697265625
2016-01-09 11:00:00	1794.8629150390625
2016-01-09 11:30:00	1798.2203369140625
2016-01-09 12:00:00	1768.956298828125
2016-01-09 12:30:00	1138.572998046875
2016-01-09 13:00:00	993.0847778320312
2016-01-09 13:30:00	1640.903564453125
2016-01-09 14:00:00	260.90045166015625
2016-01-09 14:30:00	5.550994396209717
2016-01-09 15:00:00	0.21361780166625977
2016-01-09 15:30:00	0.035160306841135025
2016-01-09 16:00:00	0.0330793559551239
2016-01-09 16:30:00	0.001814620685763657
2016-01-09 17:00:00	1.1180470238514317e-07
2016-01-09 17:30:00	2.113177899332186e-08
2016-01-09 18:00:00	2.2100321075413376e-06
2016-01-09 18:30:00	0.0008520791889168322
2016-01-09 19:00:00	0.41303369402885437
2016-01-09 19:30:00	0.20861580967903137
2016-01-09 20:00:00	0.34363338351249695
2016-01-09 20:30:00	0.45636582374572754
2016-01-09 21:00:00	0.34207600355148315
2016-01-09 21:30:00	0.39555686712265015
2016-01-09 22:00:00	0.43666771054267883
2016-01-09 22:30:00	0.4605879783630371
2016-01-09 23:00:00	0.3818153440952301
2016-01-09 23:30:00	0.4115571677684784
2016-01-10 00:00:00	0.009846894070506096
2016-01-10 00:30:00	0.007941284216940403
2016-01-10 01:00:00	0.009280027821660042
2016-01-10 01:30:00	0.006792557425796986
2016-01-10 02:00:00	0.00936206616461277
2016-01-10 02:30:00	0.008284763433039188
2016-01-10 03:00:00	0.010028818622231483
2016-01-10 03:30:00	0.007447339128702879
2016-01-10 04:00:00	0.008164195343852043
2016-01-10 04:30:00	0.2395058572292328
2016-01-10 05:00:00	5.837259777763393e-06
2016-01-10 05:30:00	8.959030674304813e-05
2016-01-10 06:00:00	0.033744197338819504
2016-01-10 06:30:00	420.87481689453125
2016-01-10 07:00:00	1367.2205810546875
2016-01-10 07:30:00	1625.5252685546875
2016-01-10 08:00:00	1732.2703857421875
2016-01-10 08:30:00	1797.5977783203125
2016-01-10 09:00:00	1799.8997802734375
2016-01-10 09:30:00	1798.5220947265625
2016-01-10 10:00:00	1799.71875
2016-01-10 10:30:00	1799.9813232421875
2016-01-10 11:00:00	1799.9974365234375
2016-01-10 11:30:00	1800.0
2016-01-10 12:00:00	1799.99951171875
2016-01-10 12:30:00	1799.99951171875
2016-01-10 13:00:00	1800.0
2016-01-10 13:30:00	1800.0
2016-01-10 14:00:00	1800.0
2016-01-10 14:30:00	1799.9974365234375
2016-01-10 15:00:00	1799.994384765625
2016-01-10 15:30:00	1799.928955078125
2016-01-10 16:00:00	1799.97021484375
2016-01-10 16:30:00	1799.7542724609375
2016-01-10 17:00:00	1509.1009521484375
2016-01-10 17:30:00	0.18365643918514252
2016-01-10 18:00:00	0.01265051867812872
2016-01-10 18:30:00	6.49228022666648e-05
2016-01-10 19:00:00	0.009364522062242031
2016-01-10 19:30:00	0.008059944026172161
2016-01-10 20:00:00	0.011057731695473194
2016-01-10 20:30:00	0.008946025744080544
2016-01-10 21:00:00	0.01024092547595501
2016-01-10 21:30:00	0.01011943444609642
2016-01-10 22:00:00	0.009839310310781002
2016-01-10 22:30:00	0.00947871245443821
2016-01-10 23:00:00	0.01093726884573698
2016-01-10 23:30:00	0.0094878189265728
2016-01-11 00:00:00	0.36524486541748047
2016-01-11 00:30:00	0.4967639148235321
2016-01-11 01:00:00	0.486185759305954
2016-01-11 01:30:00	0.4944740831851959
2016-01-11 02:00:00	0.33737847208976746
2016-01-11 02:30:00	0.5025174021720886
2016-01-11 03:00:00	0.45783454179763794
2016-01-11 03:30:00	0.2510357201099396
2016-01-11 04:00:00	0.268330842256546
2016-01-11 04:30:00	1.477519154548645
2016-01-11 05:00:00	4.54011335193627e-08
2016-01-11 05:30:00	2.5704746803967282e-05
2016-01-11 06:00:00	0.01462592650204897
2016-01-11 06:30:00	23.203603744506836
2016-01-11 07:00:00	18.466218948364258
2016-01-11 07:30:00	33.82988739013672
2016-01-11 08:00:00	16.03786849975586
2016-01-11 08:30:00	351.7379150390625
2016-01-11 09:00:00	1778.5814208984375
2016-01-11 09:30:00	1757.86669921875
2016-01-11 10:00:00	1538.874267578125
2016-01-11 10:30:00	1753.611572265625
2016-01-11 11:00:00	1355.5592041015625
2016-01-11 11:30:00	1637.5673828125
2016-01-11 12:00:00	1688.487060546875
2016-01-11 12:30:00	1697.1336669921875
2016-01-11 13:00:00	1502.8248291015625
2016-01-11 13:30:00	1467.3104248046875
2016-01-11 14:00:00	1058.0732421875
2016-01-11 14:30:00	100.37986755371094
2016-01-11 15:00:00	15.052373886108398
2016-01-11 15:30:00	0.027450554072856903
2016-01-11 16:00:00	0.07819841057062149
2016-01-11 16:30:00	0.003808374982327223
2016-01-11 17:00:00	6.384861080732662e-06
2016-01-11 17:30:00	9.636301911086775e-06
2016-01-11 18:00:00	1.8413342672829458e-07
2016-01-11 18:30:00	0.0001828834501793608
2016-01-11 19:00:00	0.4632338881492615
2016-01-11 19:30:00	0.23680686950683594
2016-01-11 20:00:00	0.387772798538208
2016-01-11 20:30:00	0.4938851594924927
2016-01-11 21:00:00	0.3994625508785248
2016-01-11 21:30:00	0.4526020288467407
2016-01-11 22:00:00	0.479618102312088
2016-01-11 22:30:00	0.4851716458797455
2016-01-11 23:00:00	0.43680551648139954
2016-01-11 23:30:00	0.4782956540584564
2016-01-12 00:00:00	0.7876443862915039
2016-01-12 00:30:00	1.125853180885315
2016-01-12 01:00:00	1.0001627206802368
2016-01-12 01:30:00	1.045767068862915
2016-01-12 02:00:00	0.6178816556930542
2016-01-12 02:30:00	1.073940396308899
2016-01-12 03:00:00	0.9647847414016724
2016-01-12 03:30:00	0.4863628149032593
2016-01-12 04:00:00	0.5725618600845337
2016-01-12 04:30:00	1.290661334991455
2016-01-12 05:00:00	4.307307222006784e-08
2016-01-12 05:30:00	1.7169162758179368e-09
2016-01-12 06:00:00	6.631949531765713e-07
2016-01-12 06:30:00	4.591158722178079e-05
2016-01-12 07:00:00	0.0006993688875809312
2016-01-12 07:30:00	0.23701471090316772
2016-01-12 08:00:00	1.5109429359436035
2016-01-12 08:30:00	0.14891120791435242
2016-01-12 09:00:00	0.029423106461763382
2016-01-12 09:30:00	0.013118074275553226
2016-01-12 10:00:00	0.024151163175702095
2016-01-12 10:30:00	1.2138968706130981
2016-01-12 11:00:00	5.952408313751221
2016-01-12 11:30:00	216.48367309570312
2016-01-12 12:00:00	23.255155563354492
2016-01-12 12:30:00	8.415793418884277
2016-01-12 13:00:00	2.846153974533081
2016-01-12 13:30:00	57.44948959350586
2016-01-12 14:00:00	53.746761322021484
2016-01-12 14:30:00	610.7135009765625
2016-01-12 15:00:00	1127.4840087890625
2016-01-12 15:30:00	890.0916748046875
2016-01-12 16:00:00	177.44581604003906
2016-01-12 16:30:00	0.13045267760753632
2016-01-12 17:00:00	0.2853304445743561
2016-01-12 17:30:00	3.112245030933991e-05
2016-01-12 18:00:00	8.075038749666419e-06
2016-01-12 18:30:00	0.007379257120192051
2016-01-12 19:00:00	1.059133768081665
2016-01-12 19:30:00	0.49047183990478516
2016-01-12 20:00:00	0.8170004487037659
2016-01-12 20:30:00	1.0995056629180908
2016-01-12 21:00:00	0.8264926075935364
2016-01-12 21:30:00	0.9533215165138245
2016-01-12 22:00:00	1.0341010093688965
2016-01-12 22:30:00	1.1186857223510742
2016-01-12 23:00:00	0.9251160025596619
2016-01-12 23:30:00	1.0414173603057861
2016-01-13 00:00:00	0.4548541307449341
2016-01-13 00:30:00	0.5687355995178223
2016-01-13 01:00:00	0.5375348329544067
2016-01-13 01:30:00	0.5486401915550232
2016-01-13 02:00:00	0.37371358275413513
2016-01-13 02:30:00	0.5570122599601746
2016-01-13 03:00:00	0.5144676566123962
2016-01-13 03:30:00	0.27950477600097656
2016-01-13 04:00:00	0.31368470191955566
2016-01-13 04:30:00	2.023097276687622
2016-01-13 05:00:00	5.590346408013147e-09
2016-01-13 05:30:00	4.2953023360325915e-09
2016-01-13 06:00:00	6.178641797305318e-06
2016-01-13 06:30:00	0.0020478779915720224
2016-01-13 07:00:00	21.480764389038086
2016-01-13 07:30:00	1.5995920896530151
2016-01-13 08:00:00	12.871747970581055
2016-01-13 08:30:00	202.2789306640625
2016-01-13 09:00:00	1205.16162109375
2016-01-13 09:30:00	363.03326416015625
2016-01-13 10:00:00	65.71388244628906
2016-01-13 10:30:00	1583.083740234375
2016-01-13 11:00:00	1760.6241455078125
2016-01-13 11:30:00	1780.1697998046875
2016-01-13 12:00:00	1795.899169921875
2016-01-13 12:30:00	1783.099853515625
2016-01-13 13:00:00	1797.7535400390625
2016-01-13 13:30:00	1796.236328125
2016-01-13 14:00:00	1777.8380126953125
2016-01-13 14:30:00	1266.382080078125
2016-01-13 15:00:00	1720.5673828125
2016-01-13 15:30:00	1785.163818359375
2016-01-13 16:00:00	1681.0645751953125
2016-01-13 16:30:00	766.2451171875
2016-01-13 17:00:00	2.922150135040283
2016-01-13 17:30:00	2.5452516638324596e-05
2016-01-13 18:00:00	1.150016117890118e-07
2016-01-13 18:30:00	6.113691597420257e-08
2016-01-13 19:00:00	0.5698971152305603
2016-01-13 19:30:00	0.2813020348548889
2016-01-13 20:00:00	0.4707413613796234
2016-01-13 20:30:00	0.5803707242012024
2016-01-13 21:00:00	0.4837605357170105
2016-01-13 21:30:00	0.5530204176902771
2016-01-13 22:00:00	0.596185028553009
2016-01-13 22:30:00	0.5683518648147583
2016-01-13 23:00:00	0.5268707275390625
2016-01-13 23:30:00	0.5658459067344666
2016-01-14 00:00:00	0.03570690378546715
2016-01-14 00:30:00	0.0309439767152071
2016-01-14 01:00:00	0.03524775803089142
2016-01-14 01:30:00	0.027085531502962112
2016-01-14 02:00:00	0.03197738528251648
2016-01-14 02:30:00	0.03195147588849068
2016-01-14 03:00:00	0.03690401837229729
2016-01-14 03:30:00	0.02489675022661686
2016-01-14 04:00:00	0.02933448739349842
2016-01-14 04:30:00	0.5302849411964417
2016-01-14 05:00:00	1.032363684316806e-06
2016-01-14 05:30:00	1.9093093328592659e-07
